"","id","sentence","difficulty"
"1270","1270","un principe qui concerne déjà de nombreux produits tels que les emballages les textiles et les pneus ","B2"
"1271","1271","non bien sûr que non ","A2"
"1272","1272","j ai une soeur","A1"
"1273","1273","et j adresse un défi collectif au parterre ","B2"
"1274","1274","en étant connecté en permanence à ses amis et en pouvant se raccrocher à des environnements en ligne familiers comme sa page facebook son compte twitter ou sa story snapchat la personne éloignée de son environnement familier ne se sentirait elle pas alors davantage en sécurité affective comme dans son foyer où elle a ses repères et habitudes rassurants ","C2"
"1275","1275","la blanquette est bonne ","A2"
"1276","1276","l empereur était à paris ","B1"
"1277","1277","je m appelle laurent et j habite à paris avec mes parents ma soeur ainée et mon frère ","A2"
"1278","1278","puis il y eut une pause lugubre suivie d un vaste soupir d agonie où l on eût dit que l âme de la grosse cloche s exhalait ","C2"
"1279","1279","la règle du frein à l endettement devrait traiter de manière symétrique les dépassements de dépenses et les économies réalisées ","C1"
"1280","1280","la spirale vicieuse cette mécanique qui entraîne vers le bas n est pas dans le discours des milieux populaires liée à une conjoncture négative ","B2"
"1281","1281","ils ne se parlent plus depuis qu ils se sont disputés ","B1"
"1282","1282","pour yak rivais le langage fait certes travailler le cerveau mais aussi l oeil et l oreille ","B2"
"1283","1283","en brisant le fatum des itinéraires sociaux en augmentant le temps de la formation en accroissant l autonomie des individus les sociétés modernes ont inventé la jeunesse et celle ci ne cesse de s allonger jusqu à 25 ans et au delà ","B2"
"1284","1284","je ne me couche pas trop tard vers minuit","A1"
"1285","1285"," nous allons essayer à nouveau ndlr d entrer en contact avec lui  mais les chances de rétablir la liaison sont très très faibles  a déclaré à l afp stephan ulamec responsable de l atterrisseur depuis l agence spatiale européenne esa à darmstadt allemagne ","B2"
"1286","1286","ajoutons pour parfaire ce tableau que ces seniors ont reçu de la science la perspective d un quart de siècle de longévité supplémentaire traversé en relative bonne santé ","B2"
"1287","1287","une fois ces déclencheurs identifiés il faut alors élaborer des stratégies pour les éviter ou y faire face ","C2"
"1288","1288","elles se réveillèrent très tôt hier matin afin de se rendre au tribunal pour plaider la cause de leurs maris injustement accusés d escroquerie ","C1"
"1289","1289","après la transfusion le sang provenant d un don de sang complet ou d un don par aphérèse est congelé à une température de moins 30 degrés celsius et est mis en quarantaine ","C2"
"1290","1290","or peut on se contenter de cette expérience immédiate ou pour reprendre la formulation de bergson de cette donnée immédiate de la conscience ","C2"
"1291","1291","la compagnie qui le gère est à majorité anglaise ","B1"
"1292","1292","je profite aussi du petit déjeuner pour lire les infos en ligne","A1"
"1293","1293","toutefois ce système répond à des critères précis et exigeants difficilement compatibles avec le développement à grande échelle auquel il est appelé ","C1"
"1294","1294","oui la raison a pu s accommoder de la théologie païenne ","C1"
"1295","1295","confronté avec rien de pire qu un général en cuir crissant et ces mouvements légèrement percutants qui sont communs aux personnages militaires lesquels semblent aspirer l air au dedans sentent la poudre à canon et la chair de cheval et bien que léthargiques ont l air prêts à participer à une guerre encore indéterminée type d hommes pour lequel hedwige s était senti beaucoup d inclination  guido avait été secoué d un tremblement invisible ","C2"
"1296","1296","cette action avait pour objectif dès l origine d aider les professeurs à enseigner la science et la technologie en mettant en oeuvre une pédagogie privilégiant l expérimentation la discussion une pratique active et collective ","C2"
"1297","1297","elle portait une robe marron foncé qui moulait sa taille ses hanches sa gorge ses bras d une façon provocante et coquette  et duroy éprouvait un étonnement confus presque une gêne dont il ne saisissait pas bien la cause du désaccord de cette élégance soignée et raffinée avec l insouci visible pour le logis qu elle habitait ","C2"
"1298","1298","les papy boomers sont individualistes ce sont d ailleurs eux qui ont mis en vogue le concept ","B2"
"1299","1299","une politique de sécurité est un outil de gouvernance qui permet de traiter la sécurité comme un processus de gestion continu en fonction d objectifs stratégiques clairement définis ","C1"
"1300","1300","tout le monde n a pas l argent pour se payer une machine à laver ","B1"
"1301","1301","lettres de motivation d amour ou de rupture relecture de mémoires d étudiant textes d hommage à lire et à distribuer pendant des obsèques situations administratives à démêler avec la banque les impôts ou la copropriété l écrivain public doit pouvoir répondre à toutes les demandes ","C1"
"1302","1302","et donc je te remercie pour tout ton boulot ","A2"
"1303","1303","elle se rendit compte qu elle travaillait dans la pénombre et alluma la lampe posée sur le bureau ","B2"
"1304","1304","au premier étage il y a trois chambres","B1"
"1305","1305","paul a le numéro de téléphone de marie ","A1"
"1306","1306","ils font à manger et ils nettoient toujours la cuisine juste après ","A2"
"1307","1307","elles font des cracracracracraaa  et moi j en fais autant  on s amuse ","A2"
"1308","1308","en 2001 rosalie a expliqué à l onu auprès du groupe de travail sur les peuples autochtones en quoi la survie des bisons sauvages est essentielle et symbolique pour les indiens des plaines ","C1"
"1309","1309","si t as trouvé le vidéo le fun pense à aimer notre chaine youtube et notre page facebook","C1"
"1310","1310","par crainte des représailles les contestataires ont été moins nombreux mardi dans les rues ","B2"
"1311","1311","ce récit fascine toujours notre science fiction blade runner de ridley scott 1982 ou her de spike jonze 2013 en témoignent ","B2"
"1312","1312","mon énergie mon temps mon argent ","A2"
"1313","1313","qu est ce que tu penses de cette peinture ","A1"
"1314","1314","en france c est l enseignement catholique qui le premier a osé briser le tabou en rediscutant des vices et vertus de la mixité depuis ses assises de décembre 2000 ","C1"
"1315","1315","si nous sommes bloqués dans l ascenseur qui s est arrêté brusquement nous appellerons du secours dès que la communication sera établie ","B2"
"1316","1316","il vient de la racine slave robota qui signifie travail de force ","C2"
"1317","1317","il a donc rejeté tout changement de mode de scrutin qui introduirait des mécanismes partisans et abstraits dans ces collectivités où l appartenance politique des élus est fort peu prise en compte ","C1"
"1318","1318","mais les chocs pétroliers plongent la france dans la crise","C1"
"1319","1319","ce texte invite les états à prendre toutes les mesures possibles dans la pratique pour veiller à ce que les membres de leurs forces armées qui n ont pas atteint l âge de 18 ans ne participent pas directement aux hostilités art ","B1"
"1320","1320","vous êtes biologiste militante passionnée de cette pédagogie vous allez nous expliquer pourquoi le sujet vous passionne ","C1"
"1321","1321","souvent elle était rêveuse et taciturne  quelquefois elle parlait avec impétuosité ","C2"
"1322","1322","la dame ne vient pas ","A1"
"1323","1323","après cette crise qui se renouvelle toutes les nuits je dors enfin avec calme jusqu à l aurore","B2"
"1324","1324","elle raconte leur quotidien à travers les enfants qu elle a aussi aidés à faire leurs devoirs","A2"
"1325","1325","on peut voir aussi le fleuve qui traverse la capitale","B1"
"1326","1326","bruno bonnell le vieil adage on n arrête pas le progrès n a jamais été aussi vivace d autres pays s équipent en robotique pour atteindre des taux de productivité supérieurs aux nôtres ","C1"
"1327","1327","or la plupart du temps la jeunesse est heureuse ni aussi tragique ni aussi banale que ne le dessinent les clichés ","B2"
"1328","1328","de hauts sapins noirs interdisaient à la lumière du soleil de pénétrer dans le sous bois où serpentait un obscur sentier bordé de silhouettes menaçantes prêtes à nous bondir dessus ","C2"
"1329","1329","il s arrêta tristement à la porte d un cabaret ","B1"
"1330","1330","ouais ","A1"
"1331","1331","et des trous s enfoncèrent dans ces alluvions de l espace des trous infundibuliformes roux par lesquels filtra une lumière de lanterne sourde ","C2"
"1332","1332","le travail permet en effet à l homme de se libérer d aspects contraignant liés à l existence humaine","C2"
"1333","1333","je ne savais pas que bien plus tristement que les petits écarts de régime de son mari mon manque de volonté ma santé délicate l incertitude qu ils projetaient sur mon avenir préoccupaient ma grand mère au cours de ces déambulations incessantes de l après midi et du soir où on voyait passer et repasser obliquement levé vers le ciel son beau visage aux joues brunes et sillonnées devenues au retour de l âge presque mauves comme les labours à l automne barrées si elle sortait par une voilette à demi relevée et sur lesquelles amené là par le froid ou quelque triste pensée était toujours en train de sécher un pleur involontaire ","C2"
